"id","regiao","media_declividade","praca_ou_parque","unidades_iluminacao","atividades_economicas","meio_fio","pavimentacao","caminhavel"
"15075486",2,"9.203333333333333",0,2,0,1,1,NULL
"16431086",2,"0.84",1,6,0,1,1,1
"16231080",2,"2",0,2,0,1,1,NULL
"15513003",2,"10.83",0,2,0,1,1,NULL
"15362919",2,"13.8775",0,1,0,1,1,NULL
"16399839",2,"0.7933333333333333",0,2,0,1,1,NULL
"14769175",2,"8.28",0,1,0,1,1,NULL
"14750420",2,"8.28",0,1,0,1,1,NULL
"16549764",2,"6.87",0,2,0,1,1,NULL
"14837944",2,"8.28",0,1,0,1,1,NULL
"16231033",2,"3.83",0,2,0,1,1,NULL
"16593591",2,"0.53",0,2,0,1,1,NULL
"14906730",2,"11.05",0,1,0,1,1,NULL
"15231732",2,"11.63",0,1,0,1,1,NULL
"15225337",2,"2.55",1,3,0,1,1,NULL
"15037976",2,"9.36",0,1,0,1,1,NULL
"15156673",2,"11.416666666666666",0,1,0,1,1,NULL
"15362781",2,"6.913333333333333",0,1,0,1,1,NULL
"15456768",2,"2.25",0,2,0,1,1,NULL
"15056305",2,"2.46",1,2,0,1,1,NULL
"15275539",2,"3.785",0,2,0,1,1,NULL
"15244264",2,"5.97",0,3,0,1,1,NULL
"15887964",2,"6.72",0,1,0,1,1,NULL
"16087222",2,"8.026666666666667",0,2,0,1,1,NULL
"14831662",2,"17.52",0,1,0,1,1,NULL
"16399825",2,"1.14",0,10,0,1,1,NULL
"14681516",2,"2.33",0,1,0,1,1,NULL
"16474799",2,"2.1175",0,3,0,1,1,NULL
"15950464",2,"11.77",0,1,0,1,1,NULL
"14843918",2,"6.594",0,5,0,1,1,NULL
"14956354",2,"10.255",0,1,0,1,1,NULL
"15087578",2,"0",1,3,0,0,0,NULL
"15269307",2,"1.09",0,2,0,1,1,NULL
"15381533",2,"6.913333333333333",0,1,0,1,1,NULL
"15081302",2,"8.376666666666667",1,2,0,1,1,NULL
"15313015",2,"5.56",0,1,0,1,1,NULL
"15675471",2,"5.956666666666667",0,2,0,1,1,NULL
"14687911",2,"8.28",0,1,0,1,1,NULL
"14837981",2,"11.843333333333334",0,1,0,1,1,NULL
"15356363",2,"0",1,1,0,0,0,NULL
"15162895",2,"11.25",0,1,0,1,1,NULL
"15288043",2,"2.8866666666666667",0,2,0,1,1,NULL
"15181304",2,"0",1,2,0,0,0,NULL
"15569236",2,"4.18",0,2,0,1,1,NULL
"15537883",2,"9.45",0,1,0,1,1,NULL
"16868566",2,"1.78",1,5,0,1,1,NULL
"16230926",2,"6.9725",0,2,0,1,1,NULL
"15781690",2,"10.95",0,1,0,1,1,NULL
"15225333",2,"2.55",0,3,0,1,1,NULL
"14456642",2,"15.295",0,1,0,1,1,NULL
"16562253",2,"5.78",0,1,0,1,1,NULL
"14744147",2,"17.52",0,1,0,1,1,NULL
"14337852",2,"15.55",0,1,0,1,1,NULL
"16381080",2,"0.7933333333333333",0,6,0,1,1,NULL
"14781682",2,"8.28",0,1,0,1,1,NULL
"16119204",2,"3.61",0,2,0,1,1,NULL
"15912917",2,"3.61",0,2,0,1,1,NULL
"15443996",2,"10.52",0,1,0,1,1,NULL
"15281808",2,"0.775",0,2,0,1,1,NULL
"15356375",2,"0",1,1,0,0,0,NULL
"16418621",2,"5.64",0,1,0,1,1,NULL
"16062164",2,"9.4225",0,4,0,1,1,NULL
"14362739",2,"7.14",0,1,0,1,1,NULL
"15981052",2,"7.16",0,1,0,1,1,NULL
"16531117",2,"4.875",0,1,0,1,1,NULL
"14681554",2,"8.81",0,1,0,1,1,NULL
"16431094",2,"1.89",0,1,0,1,1,NULL
"15719224",2,"3.61",0,2,0,1,1,NULL
"14918877",2,"6.705",0,1,0,1,1,NULL
"14587883",2,"9.905",0,3,0,1,1,NULL
"16418591",2,"1.5666666666666667",0,2,0,1,1,NULL
"15281807",2,"0.775",0,2,0,1,1,NULL
"15244312",2,"1.09",0,2,0,1,1,NULL
"15406344",2,"0",1,1,0,0,0,NULL
"14906381",2,"4.24",0,1,0,1,1,NULL
"14212613",2,"15.95",0,1,0,1,1,NULL
"15612953",2,"12.9",0,2,0,1,1,NULL
"15387629",2,"13.083333333333334",1,1,0,1,1,NULL
"15681675",2,"10.95",0,1,0,1,1,NULL
"16143428",2,"18.62",0,5,0,1,1,NULL
"14519159",2,"7.84",0,1,0,1,1,NULL
"15281364",2,"0.39",1,2,0,1,1,NULL
"15238084",2,"1.92",0,2,0,1,1,NULL
"14906364",2,"6.976666666666667",0,2,0,1,1,NULL
"15306353",2,"0",1,1,0,0,0,NULL
"15150520",2,"5.05",0,1,0,1,1,NULL
"14994237",2,"11.05",0,1,0,1,1,NULL
"15281368",2,"0.39",1,3,0,1,1,NULL
"15081819",2,"5.05",0,1,0,1,1,NULL
"15188094",2,"1.92",0,2,0,1,1,NULL
"16237327",2,"2",1,4,0,1,1,NULL
"15469239",2,"15.066666666666666",0,2,0,1,1,NULL
"15400530",2,"3.905",0,1,0,1,1,NULL
"15062559",2,"0",1,2,0,0,0,NULL
"15481773",2,"3.895",0,2,0,1,1,NULL
"15081454",2,"7.033333333333333",0,1,0,1,1,NULL
"16399796",2,"0.92",1,4,0,1,1,1
"15581742",2,"4.675",0,2,0,1,1,NULL
"15106687",2,"7.535",0,1,0,1,1,NULL
"17068712",2,"3.35",0,2,3,1,1,NULL
"15056443",2,"5.635",0,1,3,1,1,NULL
"16068470",2,"10.505",0,3,3,1,1,NULL
"15062616",2,"3.8",0,1,1,1,1,NULL
"15874799",2,"2.86",0,2,11,1,1,NULL
"16737364",2,"7.945",0,1,5,1,1,NULL
"14981394",2,"9.17",0,1,1,1,1,NULL
"16043457",2,"9.01",0,1,34,1,1,NULL
"17068676",2,"0.47",0,2,8,1,1,NULL
"15119237",2,"8.238",0,1,6,1,1,NULL
"16012151",2,"6.8428571428571425",0,3,7,1,1,NULL
"14587722",2,"1.06",0,1,4,1,1,NULL
"15300161",2,"19.07",0,1,5,1,1,NULL
"14950171",2,"3.783333333333333",0,1,3,1,1,NULL
"15874801",2,"2.86",0,1,2,1,1,NULL
"16737277",2,"4.91",0,2,5,1,1,NULL
"14900148",2,"4.723333333333334",0,1,2,1,1,NULL
"15456650",2,"10.95",0,1,7,1,1,NULL
"16706057",2,"6.33",0,2,7,1,1,NULL
"16731118",2,"7.11",0,2,146,1,1,NULL
"14844159",2,"17.52",0,1,1,1,1,NULL
"15962168",2,"4.9225",0,2,5,1,1,NULL
"16687309",2,"6.33",0,2,9,1,1,NULL
"14893966",2,"11.57",0,1,8,1,1,NULL
"15387987",2,"14.88",0,1,1,1,1,NULL
"16568542",2,"8.03",0,1,1,1,1,NULL
"14856511",2,"7.33",0,1,5,1,1,NULL
"15893464",2,"4.7175",0,2,2,1,1,NULL
"16649868",2,"9.1",0,2,14,1,1,NULL
"14500137",2,"8.26",0,1,7,1,1,NULL
"15225423",2,"14.675",0,1,2,1,1,NULL
"16124829",2,"3.6566666666666667",0,1,30,1,1,NULL
"14543906",2,"7.37",0,1,2,1,1,NULL
"15112873",2,"10.08",0,1,12,1,1,NULL
"14287778",2,"4.01",0,1,1,1,1,NULL
"15056298",2,"8.376666666666667",0,4,4,1,1,NULL
"16574927",2,"3.79",0,1,14,1,1,NULL
"14787928",2,"8.28",0,1,4,1,1,NULL
"15275235",2,"4.78",0,1,5,1,1,NULL
"15306537",2,"7.397142857142857",1,8,9,1,1,NULL
"15000214",2,"12.468",0,2,3,1,1,NULL
"15949662",2,"4.9225",0,1,9,1,1,NULL
"16662314",2,"8.0425",0,4,7,1,1,NULL
"14818866",2,"3.34",0,2,2,1,1,NULL
"15287947",2,"8.1",0,1,1,1,1,NULL
"16674788",2,"7.0725",0,1,13,1,1,NULL
"14743964",2,"9.0725",0,2,5,1,1,NULL
"15319225",2,"17.23",0,1,6,1,1,NULL
"16643570",2,"10.78",0,2,22,1,1,NULL
"14981687",2,"6.72",0,1,5,1,1,NULL
"15912211",2,"3.45",0,1,6,1,1,NULL
"16668716",2,"3.17",0,1,12,1,1,NULL
"14769107",2,"4.34",0,1,2,1,1,NULL
"15200180",2,"10.54",0,1,3,1,1,NULL
"16137206",2,"6.6925",0,4,9,1,1,NULL
"14312669",2,"9.88",0,1,6,1,1,NULL
"15175420",2,"11.416666666666666",0,1,2,1,1,NULL
"16156084",2,"3.6566666666666667",0,1,1,1,1,NULL
"16824934",2,"2.42",0,2,4,1,1,NULL
"16012185",2,"8.18",0,1,1,1,1,NULL
"14325261",2,"8.36",0,1,2,1,1,NULL
"15150225",2,"10.37",0,1,8,1,1,NULL
"16074658",2,"7.02",0,4,1,1,1,NULL
"17074923",2,"0.47",0,1,49,1,1,NULL
"15106469",2,"10.37",0,1,16,1,1,NULL
"16062250",2,"4.92",0,4,1,1,1,NULL
"14600279",2,"8.496666666666666",0,1,12,1,1,NULL
"15500237",2,"5.8",0,2,6,1,1,NULL
"16787394",2,"3.7675",0,1,1,1,1,NULL
"14825220",2,"6.0175",0,1,2,1,1,NULL
"15425153",2,"12.884",0,2,2,1,1,NULL
"16468524",2,"5.615",0,2,1,1,1,NULL
"14537657",2,"7.37",0,1,2,1,1,NULL
"15056347",2,"3.06",0,1,1,1,1,NULL
"15744252",2,"8.22",0,2,2,1,1,NULL
"16868606",2,"5.9625",0,4,22,1,1,NULL
"14987748",2,"8.95",0,1,12,1,1,NULL
"15743463",2,"0.91",0,2,18,1,1,NULL
"14662713",2,"13.04",0,1,9,1,1,NULL
"15487956",2,"14.07",0,1,2,1,1,NULL
"16637362",2,"8.105",0,3,5,1,1,NULL
"14612780",2,"8.496666666666666",0,1,11,1,1,NULL
"15350465",2,"9.693333333333333",0,1,4,1,1,NULL
"16406010",2,"3.94",0,2,3,1,1,NULL
"14744086",2,"9.2675",0,1,5,1,1,NULL
"15350266",2,"7.226666666666667",0,2,14,1,1,NULL
"16531130",2,"4.48",0,2,16,1,1,NULL
"14644063",2,"6.094285714285714",1,3,12,1,1,NULL
"15031578",2,"6.51",0,1,1,1,1,NULL
"16074722",2,"10.505",0,3,2,1,1,NULL
"14350139",2,"8.47",0,1,5,1,1,NULL
"14937967",2,"11.64",0,3,3,1,1,NULL
"15394144",2,"13.48",0,2,8,1,1,NULL
"14950450",2,"7.72",1,3,3,1,1,NULL
"15081706",2,"8.72",0,1,4,1,1,NULL
"16156003",2,"6.75",0,1,2,1,1,NULL
"14331441",2,"6.46",0,1,6,1,1,NULL
"15069189",2,"7.535",0,2,4,1,1,NULL
"15887218",2,"4.7175",0,1,1,1,1,NULL
"14731717",2,"12.735",0,1,3,1,1,NULL
"15256697",2,"13.76",0,1,3,1,1,NULL
"16337419",2,"0.79",0,2,29,1,1,NULL
"14381487",2,"7.14",0,2,1,1,1,NULL
"15237795",2,"8.93",0,2,17,1,1,NULL
"16043408",2,"6.8428571428571425",0,4,2,1,1,NULL
"16831037",2,"3.72",0,2,9,1,1,NULL
"15100184",2,"9.17",0,1,3,1,1,NULL
"16106067",2,"8.34",0,4,37,1,1,NULL
"16881137",2,"5.13",0,4,5,1,1,NULL
"14925194",2,"15.95",0,1,1,1,1,NULL
"15862241",2,"3.19",0,2,11,1,1,NULL
"16556160",2,"6.02",0,1,63,1,1,NULL
"14818863",2,"2.6233333333333335",0,2,2,1,1,NULL
"15387877",2,"9.5975",0,1,13,1,1,NULL
"16799973",2,"2.34",0,2,7,1,1,NULL
"14900279",2,"4.66",0,1,7,1,1,NULL
"15387816",2,"6.49",0,1,75,1,1,NULL
"16631080",2,"6.2625",0,3,2,1,1,NULL
"14806629",2,"12.08",0,1,13,1,1,NULL
"15269076",2,"7.015",0,1,3,1,1,NULL
"16656146",2,"6.59",0,1,7,1,1,NULL
"14812907",2,"17.52",0,1,1,1,1,NULL
"15287946",2,"2.44",0,1,1,1,1,NULL
"16174700",2,"0.84",0,2,6,1,1,NULL
"16656218",2,"3.85",0,1,12,1,1,NULL
"14800283",2,"1.4",0,1,7,1,1,NULL
"15594167",2,"10.95",0,1,4,1,1,NULL
"16455963",2,"5.2425",0,2,59,1,1,NULL
"14862676",2,"6.594",0,1,8,1,1,NULL
"15406575",2,"6.49",0,2,71,1,1,NULL
"16599886",2,"6.59",0,2,14,1,1,NULL
"14625157",2,"5.6625",0,2,13,1,1,NULL
"15362757",2,"2.53",0,1,9,1,1,NULL
"16799867",2,"6.172857142857143",0,3,2,1,1,NULL
"14850172",2,"6.594",0,4,8,1,1,NULL
"16618701",2,"2.89",0,1,3,1,1,NULL
"14831684",2,"8.28",0,2,38,1,1,NULL
"15381663",2,"13.8775",0,1,4,1,1,NULL
"17018627",2,"1.825",0,2,10,1,1,NULL
"15062647",2,"13.026666666666667",0,1,1,1,1,NULL
"15980942",2,"0.82",0,1,10,1,1,NULL
"16893638",2,"5.13",0,6,3,1,1,NULL
"14831558",2,"13.35",0,1,5,1,1,NULL
"15294220",2,"10.753333333333334",0,2,6,1,1,NULL
"16537401",2,"6.02",0,2,2,1,1,NULL
"15112938",2,"7.535",0,1,2,1,1,NULL
"15987203",2,"5.155",0,1,54,1,1,NULL
"15187596",2,"0.39",1,3,3,1,1,1
"15094236",2,"9.203333333333333",0,1,2,1,1,NULL
"15956008",2,"9.34",0,1,7,1,1,NULL
"16643577",2,"10.78",0,2,10,1,1,NULL
"14912820",2,"19.48",0,1,5,1,1,NULL
"15681762",2,"3.55",0,1,1,1,1,NULL
"14781510",2,"7.95",0,1,15,1,1,NULL
"15331548",2,"6.816",0,4,10,1,1,NULL
"16493533",2,"5.615",0,1,1,1,1,NULL
"14725466",2,"12.735",0,1,3,1,1,NULL
"15487904",2,"10.95",0,1,1,1,1,NULL
"16493519",2,"4.75",0,1,5,1,1,NULL
"15006665",2,"11.03",0,1,5,1,1,NULL
"15824703",2,"6.06",0,1,7,1,1,NULL
"14293950",2,"2.79",0,1,7,1,1,NULL
"15012790",2,"11.4",0,1,3,0,0,NULL
"15899661",2,"5.62",0,1,26,1,1,NULL
"16693670",2,"0.9",0,2,9,1,1,NULL
"14981468",2,"6.34",0,1,6,1,1,NULL
"16024669",2,"1.53",0,2,42,1,1,NULL
"14312668",2,"9.88",0,1,4,1,1,NULL
"15181595",2,"6.27",0,1,3,1,1,NULL
"16162183",2,"18.62",0,6,8,1,1,NULL
"14287796",2,"3.39",0,1,19,1,1,NULL
"15081472",2,"10.37",0,1,14,1,1,NULL
"15600418",2,"10.95",0,1,4,1,1,NULL
"16556013",2,"6.87",0,3,3,1,1,NULL
"14800282",2,"1.4",0,1,6,1,1,NULL
"15294204",2,"9.693333333333333",0,2,3,1,1,NULL
"16524917",2,"3.79",0,1,80,1,1,NULL
"14643987",2,"1.06",0,1,10,1,1,NULL
"15237854",2,"6.27",0,1,4,1,1,NULL
"16574734",2,"6.62",0,2,15,1,1,NULL
"14837957",2,"11.64",0,1,1,1,1,NULL
"15768425",2,"1.42",0,1,29,1,1,NULL
"16618484",2,"6.49",0,1,1,1,1,NULL
"14956732",2,"11.05",0,1,1,1,1,NULL
"15930955",2,"3.45",0,2,16,1,1,NULL
"14293997",2,"2.685",0,1,1,1,1,NULL
"15000501",2,"9.16",0,5,3,1,1,NULL
"15688003",2,"3.55",0,1,1,1,1,NULL
"16649863",2,"8.105",0,2,8,1,1,NULL
"14431438",2,"1.69",0,1,3,1,1,NULL
"15200348",2,"6.27",0,1,3,1,1,NULL
"16330990",2,"3.04",0,3,3,1,1,NULL
"14900170",2,"2.05",0,1,8,1,1,NULL
"15519060",2,"5.23",0,1,2,1,1,NULL
"14962945",2,"6.64",0,1,12,1,1,NULL
"15456559",2,"14.25",0,1,3,1,1,NULL
"16774892",2,"3.7675",0,2,1,1,1,NULL
"15056364",2,"3.8",0,1,1,1,1,NULL
"15887228",2,"0.21",0,2,24,1,1,NULL
"16837461",2,"2.04",0,3,2,1,1,NULL
"14887906",2,"12.763333333333334",0,2,4,1,1,NULL
"15362948",2,"11.26",0,1,10,1,1,NULL
"16468535",2,"5.74",0,1,3,1,1,NULL
"14700408",2,"8.28",0,1,1,1,1,NULL
"15250186",2,"10.54",0,1,11,1,1,NULL
"16405984",2,"5.13",0,2,2,1,1,NULL
"14656461",2,"13.04",0,1,10,1,1,NULL
"15313004",2,"5.3",0,1,1,1,1,NULL
"16237373",2,"3.0825",0,2,18,1,1,NULL
"17118640",2,"0.22",0,1,13,1,1,NULL
"14981459",2,"12.468",0,1,8,1,1,NULL
"15943564",2,"4.18",0,3,1,1,1,NULL
"14875452",2,"8.28",0,1,3,1,1,NULL
"15681726",2,"5.956666666666667",0,2,1,1,1,NULL
"14919196",2,"7.72",0,1,2,1,1,NULL
"15955914",2,"4.9225",0,2,8,1,1,NULL
"16756022",2,"4.672",0,6,2,1,1,NULL
"14837662",2,"2.6533333333333333",0,4,2,1,1,NULL
"15375449",2,"2.63",0,1,10,1,1,NULL
"16462420",2,"2.6375",0,2,12,1,1,NULL
"14644087",2,"2.64",0,1,1,1,1,NULL
"15206746",2,"5.3",0,1,6,1,1,NULL
"16168455",2,"0.84",0,1,10,1,1,NULL
"14462693",2,"1.69",0,1,10,1,1,NULL
"15212684",2,"10.54",0,1,6,1,1,NULL
"16324775",2,"3.08",0,4,3,1,1,NULL
"14687859",2,"10.18",0,1,7,1,1,NULL
"15200200",2,"9.74",0,1,4,1,1,NULL
"16024682",2,"6.85",0,3,35,1,1,NULL
"17006162",2,"0.47",0,2,16,1,1,NULL
"14825104",2,"3.56",0,2,3,1,1,NULL
"15437747",2,"10.65",0,1,6,1,1,NULL
"16518627",2,"4.48",0,2,11,1,1,NULL
"14706587",2,"9.2675",0,2,139,1,1,NULL
"15337817",2,"5.92",0,1,2,1,0,NULL
"16481099",2,"1.89",0,2,9,1,1,NULL
"14750246",2,"9.683333333333334",0,1,1,1,1,NULL
"15475437",2,"14.52",0,1,1,1,1,NULL
"16649816",2,"8.0425",0,1,14,1,1,NULL
"14856602",2,"7.92",0,2,1,1,1,NULL
"15344019",2,"7.226666666666667",0,1,14,1,1,NULL
"16849948",2,"3.26",0,1,4,1,1,NULL
"14900423",2,"9.88",0,1,9,1,1,NULL
"16087286",2,"9.68",0,1,1,1,1,NULL
"17056136",2,"1.42",0,1,6,1,1,NULL
"15187916",2,"15.63",0,1,4,1,1,NULL
"16124706",2,"6.6925",0,4,8,1,1,NULL
"16874937",2,"2.4575",0,2,3,1,1,NULL
"14975140",2,"9.17",0,1,1,1,1,NULL
"15481714",2,"15.42",0,1,3,1,1,NULL
"16881224",2,"0.38",0,1,111,1,1,NULL
"15156436",2,"11.933333333333334",0,1,5,1,1,NULL
"16018445",2,"9.01",0,1,50,1,1,NULL
"14256511",2,"3.2533333333333334",0,2,73,1,1,NULL
"15219036",2,"8.93",0,2,3,1,1,NULL
"16087240",2,"0.74",0,2,12,1,1,NULL
"14293987",2,"2.3833333333333333",0,1,5,1,1,NULL
"14993989",2,"6.336666666666667",0,1,6,1,1,NULL
"15843491",2,"3.19",0,2,5,1,1,NULL
"16699804",2,"6.33",0,2,12,1,1,NULL
"15175147",2,"9.97",0,2,2,1,1,NULL
"17124909",2,"0.61",0,2,2,1,1,NULL
"15300132",2,"0.39",0,2,2,1,1,NULL
"16218620",2,"2.67",0,1,13,1,1,NULL
"16893669",2,"2.64",0,2,15,1,1,NULL
"14925218",2,"11.57",0,1,10,1,1,NULL
"15793447",2,"6.06",0,1,7,1,1,NULL
"16687287",2,"7.0725",0,1,8,1,1,NULL
"14731464",2,"9.0725",0,2,9,1,1,NULL
"15350318",2,"5.92",0,1,2,1,0,NULL
"16912435",2,"3.55",0,2,7,1,1,NULL
"14819021",2,"6.45",0,2,6,1,1,NULL
"15824674",2,"4.35",0,2,51,1,1,NULL
"16824972",2,"2.34",0,2,58,1,1,NULL
"14956332",2,"3.06",0,2,4,1,1,NULL
"15669207",2,"8.796666666666667",0,1,2,1,1,NULL
"16524825",2,"1.02",0,6,1,1,1,NULL
"14662817",2,"6.62",0,2,15,1,1,NULL
"15175411",2,"15.63",0,1,2,1,1,NULL
"16624938",2,"2.07",0,1,128,1,1,NULL
"15031584",2,"6.75",0,1,3,1,1,NULL
"15987288",2,"7.91",0,2,4,1,1,NULL
"16699963",2,"2.49",0,2,4,1,1,NULL
"14637944",2,"7.84",0,1,2,1,1,NULL
"15169158",2,"15.63",0,1,2,1,1,NULL
"16012283",2,"4.44",0,1,8,1,1,NULL
"16899939",2,"3.55",0,1,13,1,1,NULL
"14875217",2,"11.57",0,1,4,1,1,NULL
"15512907",2,"10.95",0,1,3,1,1,NULL
"16562260",2,"6.87",0,1,6,1,1,NULL
"14556568",2,"8.36",0,1,1,1,1,NULL
"15125175",2,"11.933333333333334",0,2,5,1,1,NULL
"16012174",2,"4.9225",0,2,34,1,1,NULL
"16749882",2,"1.11",0,1,12,1,1,NULL
"14950173",2,"3.783333333333333",0,1,7,1,1,NULL
"15962164",2,"4.9225",0,2,12,1,1,NULL
"16818596",2,"5.9625",0,2,4,1,1,NULL
"14862717",2,"7.015",0,1,10,1,1,NULL
"15849706",2,"6.06",0,1,4,1,1,NULL
"16993659",2,"3.225",0,2,16,1,1,NULL
"14962801",2,"1.81",0,1,4,1,1,NULL
"15450243",2,"10.52",0,1,6,1,1,NULL
"16681219",2,"3.85",0,1,16,1,1,NULL
"14862755",2,"6.52",0,1,7,1,1,NULL
"15581663",2,"10.95",0,1,1,1,1,NULL
"14869082",2,"8.776",0,2,2,1,1,NULL
"15619199",2,"12.9",0,1,29,1,1,NULL
"14869067",2,"19.48",0,1,1,1,1,NULL
"15849680",2,"4.35",0,2,7,1,1,NULL
"14437721",2,"6.46",0,1,6,1,1,NULL
"15037927",2,"11.03",0,2,1,1,1,NULL
"16031012",2,"0.32",0,1,20,1,1,NULL
"15275246",2,"3.748",1,2,1,1,1,NULL
"15012977",2,"9",0,2,4,1,1,NULL
"16131012",2,"9.47",0,2,1,1,1,NULL
"17037420",2,"0.47",0,2,12,1,1,NULL
"15212939",2,"11.693333333333333",0,1,2,1,1,NULL
"16493675",2,"1.01",0,1,8,1,1,NULL
"14606634",2,"9.905",0,2,2,1,1,NULL
"15056720",2,"10.263333333333334",0,1,3,1,1,NULL
"16062266",2,"0.32",0,1,1,1,1,NULL
"14512639",2,"6.98",0,2,11,1,1,NULL
"15350177",2,"17.06",0,1,4,1,1,NULL
"16618640",2,"6.59",0,2,16,1,1,NULL
"14625424",2,"5.33",0,1,1,1,1,NULL
"15475453",2,"15.883333333333333",0,1,3,1,1,NULL
"16462388",2,"4.334",0,1,14,1,1,NULL
"14844096",2,"7.92",0,1,1,1,1,NULL
"16231147",2,"1.4625",0,2,10,1,1,NULL
"14412842",2,"7.36",0,2,1,1,1,NULL
"15112641",2,"9.97",0,1,4,1,1,NULL
"15987188",2,"4.915",0,2,48,1,1,NULL
"16624739",2,"6.49",0,2,4,1,1,NULL
"14912796",2,"2.602",0,2,2,1,1,NULL
"15700498",2,"3.55",0,1,4,1,1,NULL
"16762280",2,"4.672",1,5,2,1,1,NULL
"15006477",2,"6.34",0,2,6,1,1,NULL
"16206001",2,"9.1",0,2,20,1,1,NULL
"14875239",2,"9.145",0,1,17,1,1,NULL
"15444058",2,"14.25",0,2,4,1,1,NULL
"16987410",2,"3.225",0,2,8,1,1,NULL
"14900088",2,"8.4",0,1,1,1,1,NULL
"15868488",2,"3.19",0,2,5,1,1,NULL
"14981502",2,"3.93",0,1,14,1,1,NULL
"15400247",2,"11.12",0,1,6,1,1,NULL
"16674872",2,"9.1",0,2,30,1,1,NULL
"14875242",2,"7.73",0,1,12,1,1,NULL
"15506641",2,"4.95",0,1,6,1,1,NULL
"16430955",2,"5.2425",0,2,5,1,1,NULL
"14744166",2,"8.28",0,1,8,1,1,NULL
"15206491",2,"3.52",0,1,6,1,1,NULL
"16318506",2,"0.69",0,2,11,1,1,NULL
"14787982",2,"13.445",0,3,3,1,1,NULL
"15406647",2,"13.48",0,2,8,1,1,NULL
"14931700",2,"7.72",0,2,1,1,1,NULL
"15912306",2,"4.18",0,2,8,1,1,NULL
"16937378",2,"6.12",0,3,6,1,1,NULL
"14844011",2,"7.33",0,1,5,1,1,NULL
"15294081",2,"6.386666666666667",0,2,3,1,1,NULL
"16531031",2,"5.615",0,2,6,1,1,NULL
"14750336",2,"9.2675",0,1,5,1,1,NULL
"15287784",2,"9.004",0,2,14,1,1,NULL
"16481041",2,"5.74",0,2,11,1,1,NULL
"14493966",2,"9.88",0,1,19,1,1,NULL
"15306389",2,"12.935",0,1,2,1,1,NULL
"16518624",2,"4.48",0,2,2,1,1,NULL
"14856509",2,"6.52",0,2,5,1,1,NULL
"16024712",2,"12",0,3,63,1,1,NULL
"16681220",2,"3.85",0,1,16,1,1,NULL
"15019055",2,"5.31",0,1,4,1,1,NULL
"16068474",2,"12",0,2,11,1,1,NULL
"16743578",2,"7.03",0,1,7,1,1,NULL
"15013001",2,"9.16",0,3,4,1,1,NULL
"16205997",2,"9.1",0,1,8,1,1,NULL
"14368971",2,"2.79",0,1,8,1,1,NULL
"15219257",2,"5.97",0,2,1,1,1,NULL
"16293486",2,"6.2",0,1,3,1,1,NULL
"14725371",2,"10.18",0,1,16,1,1,NULL
"15331752",2,"5.3",0,1,7,1,1,NULL
"16531024",2,"4.75",0,1,10,1,1,NULL
"14825225",2,"6.0175",0,1,12,1,1,NULL
"15437935",2,"15.435",0,1,5,1,1,NULL
"16506155",2,"4.215",0,2,4,1,1,NULL
"14537702",2,"13.715",0,1,9,1,1,NULL
"15137712",2,"9.83",0,1,4,1,1,NULL
"16005922",2,"4.9225",0,2,28,1,1,NULL
"16974849",2,"3.95",0,1,16,1,1,NULL
"14856548",2,"2.735",0,2,3,1,1,NULL
"15431500",2,"13.49",0,1,6,1,1,NULL
"16493520",2,"4.75",0,1,5,1,1,NULL
"14850338",2,"5.545",0,1,1,1,1,NULL
"15469213",2,"15.42",0,1,3,1,1,NULL
"16837320",2,"5.33",0,4,9,1,1,NULL
"14800279",2,"1.4",0,1,4,1,1,NULL
"15318940",2,"8.26",0,2,4,1,1,NULL
"16580987",2,"6.62",0,2,12,1,1,NULL
"14837651",2,"2.68",0,2,6,1,1,NULL
"15262788",2,"6.823333333333333",0,1,9,1,1,NULL
"16499895",2,"4.334",0,1,1,1,1,NULL
"14556620",2,"11.53",0,2,3,1,1,NULL
"15343965",2,"7.81",0,1,6,1,1,NULL
"14800281",2,"1.4",0,1,6,1,1,NULL
"15450436",2,"14.52",0,1,4,1,1,NULL
"16505971",2,"6.22",0,1,30,1,1,NULL
"14669019",2,"2.33",0,1,11,1,1,NULL
"15369198",2,"11.26",0,1,10,1,1,NULL
"16474890",2,"4.334",0,1,7,1,1,NULL
"14581529",2,"8.496666666666666",0,2,7,1,1,NULL
"15268922",2,"7.486666666666666",0,1,2,1,1,NULL
"16137248",2,"3.745",0,1,3,1,1,NULL
"16856207",2,"3.26",0,1,7,1,1,NULL
"14675334",2,"2.64",0,1,77,1,1,NULL
"15268998",2,"3.49",0,1,1,1,1,NULL
"16187274",2,"8.11",0,3,1,1,1,NULL
"14643944",2,"4.78",0,1,7,1,1,NULL
"15256536",2,"6.823333333333333",0,1,4,1,1,NULL
"16405965",2,"7.03",0,2,4,1,1,NULL
"14293930",2,"6.46",0,1,23,1,1,NULL
"15094187",2,"7.535",0,1,1,1,1,NULL
"16268428",2,"5.27",0,2,2,1,1,NULL
"14525359",2,"11.53",0,1,3,1,1,NULL
"15181432",2,"12.27",0,1,3,1,1,NULL
"16049699",2,"9.01",0,1,78,1,1,NULL
"17112387",2,"0.22",0,1,119,1,1,NULL
"14868897",2,"6.14",0,1,5,1,1,NULL
"15262618",2,"0.39",0,2,3,1,1,NULL
"16418484",2,"7.25",0,2,3,1,1,NULL
